Log_Time_Stamp,Time_(sec),Physical_Layer(PHY),BT_MAC_Throughput_DL,BT_MAC_Throughput_DL,Tx_Power_(dBm)_class 2,Rx_Sensitivity_(dBm),Rx Power (dBm),Tx_Antenna GAIN_(dBi),Rx_Antenna_Gain(dBi),PATH LOSS_(dB) _(office),Range (ft),Range(m),Link_Margin,Signal_to_Noise_Ratio,Channel,Max_number_of_retransmission
Sep-25-20 21:31:19,159,EDR PHY (#/4 DQPSK) 2Mb/s,15.48 kbps,15.48 ,4,-90,-80.2,2,2,25,51,17,9.8,9.8,6,0
Sep-25-20 21:31:20,160,EDR PHY (#/4 DQPSK) 2Mb/s,15.44 kbps,15.44 ,4,-90,-78.3,2,2,25,51,17,11.7,11.7,17,0
Sep-25-20 21:31:22,161,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-80,2,2,25,51,17,10,10,37,0
Sep-25-20 21:31:22,162,EDR PHY (#/4 DQPSK) 2Mb/s,15.46 kbps,15.46 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,74,0
Sep-25-20 21:31:23,163,EDR PHY (#/4 DQPSK) 2Mb/s,15.38 kbps,15.38 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,79,0
Sep-25-20 21:31:24,164,EDR PHY (#/4 DQPSK) 2Mb/s,15.48 kbps,15.48 ,4,-90,-80.56,2,2,25,51,17,9.44,9.44,26,0
Sep-25-20 21:31:25,165,EDR PHY (#/4 DQPSK) 2Mb/s,15.41 kbps,15.41 ,4,-90,-82.09,2,2,25,51,17,7.91,7.91,36,0
Sep-25-20 21:31:26,166,EDR PHY (#/4 DQPSK) 2Mb/s,15.60 kbps,15.60 ,4,-90,-79.66,2,2,25,51,17,10.34,10.34,21,0
Sep-25-20 21:31:27,167,EDR PHY (#/4 DQPSK) 2Mb/s,15.34 kbps,15.34 ,4,-90,-79.76,2,2,25,51,17,10.24,10.24,66,0
Sep-25-20 21:31:28,168,EDR PHY (#/4 DQPSK) 2Mb/s,19.97 kbps,19.97 ,4,-90,-81.1,2,2,25,51,17,8.9,8.9,27,0
Sep-25-20 21:31:30,169,EDR PHY (#/4 DQPSK) 2Mb/s,15.75 kbps,15.75 ,4,-90,-84.33,2,2,25,51,17,5.67,5.67,48,0
Sep-25-20 21:31:30,170,EDR PHY (#/4 DQPSK) 2Mb/s,15.35 kbps,15.35 ,4,-90,-84.92,2,2,25,51,17,5.08,5.08,19,0
Sep-25-20 21:31:31,171,EDR PHY (#/4 DQPSK) 2Mb/s,15.22 kbps,15.22 ,4,-90,-83.19,2,2,25,51,17,6.81,6.81,48,0
Sep-25-20 21:31:32,172,EDR PHY (#/4 DQPSK) 2Mb/s,15.32 kbps,15.32 ,4,-90,-81.43,2,2,25,51,17,8.57,8.57,19,0
Sep-25-20 21:31:33,173,EDR PHY (#/4 DQPSK) 2Mb/s,19.90 kbps,19.90 ,4,-90,-82.55,2,2,25,51,17,7.45,7.45,25,0
Sep-25-20 21:31:34,174,EDR PHY (#/4 DQPSK) 2Mb/s,15.49 kbps,15.49 ,4,-90,-80.74,2,2,25,51,17,9.26,9.26,50,0
Sep-25-20 21:31:35,175,EDR PHY (#/4 DQPSK) 2Mb/s,15.42 kbps,15.42 ,4,-90,-79.47,2,2,25,51,17,10.53,10.53,77,0
Sep-25-20 21:31:36,176,EDR PHY (#/4 DQPSK) 2Mb/s,15.33 kbps,15.33 ,4,-90,-79.28,2,2,25,51,17,10.72,10.72,55,0
Sep-25-20 21:31:38,177,EDR PHY (#/4 DQPSK) 2Mb/s,14.95 kbps,14.95 ,4,-90,-77.64,2,2,25,51,17,12.36,12.36,3,0
Sep-25-20 21:31:38,178,EDR PHY (#/4 DQPSK) 2Mb/s,15.15 kbps,15.15 ,4,-90,-76.33,2,2,25,51,17,13.67,13.67,12,0
Sep-25-20 21:31:39,179,EDR PHY (#/4 DQPSK) 2Mb/s,15.03 kbps,15.03 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,37,0
Sep-25-20 21:31:40,180,EDR PHY (#/4 DQPSK) 2Mb/s,18.54 kbps,18.54 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,46,0
Sep-25-20 21:31:41,181,EDR PHY (#/4 DQPSK) 2Mb/s,13.90 kbps,13.90 ,4,-90,-80.56,2,2,25,51,17,9.44,9.44,12,0
Sep-25-20 21:31:42,182,EDR PHY (#/4 DQPSK) 2Mb/s,15.50 kbps,15.50 ,4,-90,-82.09,2,2,25,51,17,7.91,7.91,29,0
Sep-25-20 21:31:43,183,EDR PHY (#/4 DQPSK) 2Mb/s,16.88 kbps,16.88 ,4,-90,-79.66,2,2,25,51,17,10.34,10.34,41,0
Sep-25-20 21:31:44,184,EDR PHY (#/4 DQPSK) 2Mb/s,16.45 kbps,16.45 ,4,-90,-79.76,2,2,25,51,17,10.24,10.24,66,0
Sep-25-20 21:31:46,185,EDR PHY (#/4 DQPSK) 2Mb/s,14.59 kbps,14.59 ,4,-90,-81.1,2,2,25,51,17,8.9,8.9,33,0
Sep-25-20 21:31:46,186,EDR PHY (#/4 DQPSK) 2Mb/s,15.52 kbps,15.52 ,4,-90,-84.33,2,2,25,51,17,5.67,5.67,58,0
Sep-25-20 21:31:47,187,EDR PHY (#/4 DQPSK) 2Mb/s,15.50 kbps,15.50 ,4,-90,-84.92,2,2,25,51,17,5.08,5.08,4,0
Sep-25-20 21:31:49,188,EDR PHY (#/4 DQPSK) 2Mb/s,15.52 kbps,15.52 ,4,-90,-83.19,2,2,25,51,17,6.81,6.81,3,0
Sep-25-20 21:31:49,189,EDR PHY (#/4 DQPSK) 2Mb/s,13.79 kbps,13.79 ,4,-90,-81.43,2,2,25,51,17,8.57,8.57,6,0
Sep-25-20 21:31:50,190,EDR PHY (#/4 DQPSK) 2Mb/s,15.02 kbps,15.02 ,4,-90,-82.55,2,2,25,51,17,7.45,7.45,3,0
Sep-25-20 21:31:51,191,EDR PHY (#/4 DQPSK) 2Mb/s,15.54 kbps,15.54 ,4,-90,-80.74,2,2,25,51,17,9.26,9.26,48,0
Sep-25-20 21:31:52,192,EDR PHY (#/4 DQPSK) 2Mb/s,15.60 kbps,15.60 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,2,0
Sep-25-20 21:31:54,193,EDR PHY (#/4 DQPSK) 2Mb/s,15.43 kbps,15.43 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,26,0
Sep-25-20 21:31:54,194,EDR PHY (#/4 DQPSK) 2Mb/s,15.13 kbps,15.13 ,4,-90,-80.56,2,2,25,51,17,9.44,9.44,25,0
Sep-25-20 21:31:55,195,EDR PHY (#/4 DQPSK) 2Mb/s,15.51 kbps,15.51 ,4,-90,-82.09,2,2,25,51,17,7.91,7.91,79,0
Sep-25-20 21:31:57,196,EDR PHY (#/4 DQPSK) 2Mb/s,16.20 kbps,16.20 ,4,-90,-79.66,2,2,25,51,17,10.34,10.34,79,0
Sep-25-20 21:31:57,197,EDR PHY (#/4 DQPSK) 2Mb/s,14.29 kbps,14.29 ,4,-90,-79.76,2,2,25,51,17,10.24,10.24,15,0
Sep-25-20 21:31:58,198,EDR PHY (#/4 DQPSK) 2Mb/s,14.93 kbps,14.93 ,4,-90,-81.1,2,2,25,51,17,8.9,8.9,61,0
Sep-25-20 21:31:59,199,EDR PHY (#/4 DQPSK) 2Mb/s,15.51 kbps,15.51 ,4,-90,-84.33,2,2,25,51,17,5.67,5.67,19,0
Sep-25-20 21:32:00,200,EDR PHY (#/4 DQPSK) 2Mb/s,15.17 kbps,15.17 ,4,-90,-84.92,2,2,25,51,17,5.08,5.08,35,0
Sep-25-20 21:32:02,201,EDR PHY (#/4 DQPSK) 2Mb/s,14.77 kbps,14.77 ,4,-90,-83.19,2,2,25,51,17,6.81,6.81,75,0
Sep-25-20 21:32:02,202,EDR PHY (#/4 DQPSK) 2Mb/s,15.08 kbps,15.08 ,4,-90,-81.43,2,2,25,51,17,8.57,8.57,31,0
Sep-25-20 21:32:03,203,EDR PHY (#/4 DQPSK) 2Mb/s,15.50 kbps,15.50 ,4,-90,-82.55,2,2,25,51,17,7.45,7.45,20,0
Sep-25-20 21:32:05,204,EDR PHY (#/4 DQPSK) 2Mb/s,15.12 kbps,15.12 ,4,-90,-80.74,2,2,25,51,17,9.26,9.26,34,0
Sep-25-20 21:32:05,205,EDR PHY (#/4 DQPSK) 2Mb/s,14.56 kbps,14.56 ,4,-90,-57.69,2,2,25,51,17,32.31,32.31,67,0
Sep-25-20 21:32:06,206,EDR PHY (#/4 DQPSK) 2Mb/s,15.35 kbps,15.35 ,4,-90,-57.9,2,2,25,51,17,32.1,32.1,33,0
Sep-25-20 21:32:07,207,EDR PHY (#/4 DQPSK) 2Mb/s,15.19 kbps,15.19 ,4,-90,-57.51,2,2,25,51,17,32.49,32.49,18,0
Sep-25-20 21:32:08,208,EDR PHY (#/4 DQPSK) 2Mb/s,15.05 kbps,15.05 ,4,-90,-57.24,2,2,25,51,17,32.76,32.76,72,0
Sep-25-20 21:32:09,209,EDR PHY (#/4 DQPSK) 2Mb/s,16.61 kbps,16.61 ,4,-90,-57.16,2,2,25,51,17,32.84,32.84,72,0
Sep-25-20 21:32:10,210,EDR PHY (#/4 DQPSK) 2Mb/s,42.21 kbps,42.21 ,4,-90,-56.99,2,2,25,51,17,33.01,33.01,72,0
Sep-25-20 21:32:11,211,EDR PHY (#/4 DQPSK) 2Mb/s,14.27 kbps,14.27 ,4,-90,-82.13,2,2,25,51,17,7.87,7.87,52,0
Sep-25-20 21:32:13,212,EDR PHY (#/4 DQPSK) 2Mb/s,15.30 kbps,15.30 ,4,-90,-83.44,2,2,25,51,17,6.56,6.56,56,0
Sep-25-20 21:32:13,213,EDR PHY (#/4 DQPSK) 2Mb/s,15.32 kbps,15.32 ,4,-90,-84.53,2,2,25,51,17,5.47,5.47,30,0
Sep-25-20 21:32:14,214,EDR PHY (#/4 DQPSK) 2Mb/s,15.15 kbps,15.15 ,4,-90,-80.89,2,2,25,51,17,9.11,9.11,28,0
Sep-25-20 21:32:15,215,EDR PHY (#/4 DQPSK) 2Mb/s,15.08 kbps,15.08 ,4,-90,-80.2,2,2,25,51,17,9.8,9.8,67,0
Sep-25-20 21:32:16,216,EDR PHY (#/4 DQPSK) 2Mb/s,15.29 kbps,15.29 ,4,-90,-78.3,2,2,25,51,17,11.7,11.7,68,0
Sep-25-20 21:32:17,217,EDR PHY (#/4 DQPSK) 2Mb/s,15.24 kbps,15.24 ,4,-90,-80,2,2,25,51,17,10,10,10,0
Sep-25-20 21:32:18,218,EDR PHY (#/4 DQPSK) 2Mb/s,15.92 kbps,15.92 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,2,0
Sep-25-20 21:32:19,219,EDR PHY (#/4 DQPSK) 2Mb/s,15.28 kbps,15.28 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,69,0
Sep-25-20 21:32:21,220,EDR PHY (#/4 DQPSK) 2Mb/s,15.26 kbps,15.26 ,4,-90,-80.56,2,2,25,51,17,9.44,9.44,71,0
Sep-25-20 21:32:21,221,EDR PHY (#/4 DQPSK) 2Mb/s,16.44 kbps,16.44 ,4,-90,-82.09,2,2,25,51,17,7.91,7.91,28,0
Sep-25-20 21:32:22,222,EDR PHY (#/4 DQPSK) 2Mb/s,15.99 kbps,15.99 ,4,-90,-81.95,2,2,25,51,17,8.05,8.05,17,0
Sep-25-20 21:32:24,223,EDR PHY (#/4 DQPSK) 2Mb/s,14.89 kbps,14.89 ,4,-90,-43.51,2,2,25,51,17,46.49,46.49,4,0
Sep-25-20 21:32:24,224,EDR PHY (#/4 DQPSK) 2Mb/s,15.34 kbps,15.34 ,4,-90,-41.95,2,2,25,51,17,48.05,48.05,72,0
Sep-25-20 21:32:25,225,EDR PHY (#/4 DQPSK) 2Mb/s,15.29 kbps,15.29 ,4,-90,-42.41,2,2,25,51,17,47.59,47.59,69,0
Sep-25-20 21:32:26,226,EDR PHY (#/4 DQPSK) 2Mb/s,15.48 kbps,15.48 ,4,-90,-42.13,2,2,25,51,17,47.87,47.87,65,0
Sep-25-20 21:32:27,227,EDR PHY (#/4 DQPSK) 2Mb/s,10.66 kbps,10.66 ,4,-90,-43.21,2,2,25,51,17,46.79,46.79,32,0
Sep-25-20 21:32:29,228,EDR PHY (#/4 DQPSK) 2Mb/s,11.89 kbps,11.89 ,4,-90,-45.2,2,2,25,51,17,44.8,44.8,61,0
Sep-25-20 21:32:29,229,EDR PHY (#/4 DQPSK) 2Mb/s,15.29 kbps,15.29 ,4,-90,-48.08,2,2,25,51,17,41.92,41.92,22,0
Sep-25-20 21:32:30,230,EDR PHY (#/4 DQPSK) 2Mb/s,71.04 kbps,71.04 ,4,-90,-52.63,2,2,25,51,17,37.37,37.37,56,0
Sep-25-20 21:32:32,231,EDR PHY (#/4 DQPSK) 2Mb/s,15.16 kbps,15.16 ,4,-90,-55.84,2,2,25,51,17,34.16,34.16,3,0
Sep-25-20 21:32:32,232,EDR PHY (#/4 DQPSK) 2Mb/s,15.36 kbps,15.36 ,4,-90,-56.97,2,2,25,51,17,33.03,33.03,17,0
Sep-25-20 21:32:33,233,EDR PHY (#/4 DQPSK) 2Mb/s,15.11 kbps,15.11 ,4,-90,-57.1,2,2,25,51,17,32.9,32.9,60,0
Sep-25-20 21:32:34,234,EDR PHY (#/4 DQPSK) 2Mb/s,15.53 kbps,15.53 ,4,-90,-59.03,2,2,25,51,17,30.97,30.97,71,0
Sep-25-20 21:32:35,235,EDR PHY (#/4 DQPSK) 2Mb/s,15.55 kbps,15.55 ,4,-90,-60.66,2,2,25,51,17,29.34,29.34,65,0
Sep-25-20 21:32:37,236,EDR PHY (#/4 DQPSK) 2Mb/s,18.31 kbps,18.31 ,4,-90,-64.38,2,2,25,51,17,25.62,25.62,37,0
Sep-25-20 21:32:37,237,EDR PHY (#/4 DQPSK) 2Mb/s,15.76 kbps,15.76 ,4,-90,-61.51,2,2,25,51,17,28.49,28.49,79,0
Sep-25-20 21:32:38,238,EDR PHY (#/4 DQPSK) 2Mb/s,14.77 kbps,14.77 ,4,-90,-63.19,2,2,25,51,17,26.81,26.81,22,0
Sep-25-20 21:32:40,239,EDR PHY (#/4 DQPSK) 2Mb/s,15.70 kbps,15.70 ,4,-90,-62.8,2,2,25,51,17,27.2,27.2,14,0
Sep-25-20 21:32:40,240,EDR PHY (#/4 DQPSK) 2Mb/s,15.96 kbps,15.96 ,4,-90,-61.84,2,2,25,51,17,28.16,28.16,41,0
Sep-25-20 21:32:41,241,EDR PHY (#/4 DQPSK) 2Mb/s,15.79 kbps,15.79 ,4,-90,-63.99,2,2,25,51,17,26.01,26.01,19,0
Sep-25-20 21:32:42,242,EDR PHY (#/4 DQPSK) 2Mb/s,15.62 kbps,15.62 ,4,-90,-64.09,2,2,25,51,17,25.91,25.91,35,0
Sep-25-20 21:32:43,243,EDR PHY (#/4 DQPSK) 2Mb/s,15.16 kbps,15.16 ,4,-90,-61.17,2,2,25,51,17,28.83,28.83,56,0
Sep-25-20 21:32:45,244,EDR PHY (#/4 DQPSK) 2Mb/s,15.22 kbps,15.22 ,4,-90,-60.79,2,2,25,51,17,29.21,29.21,25,0
Sep-25-20 21:32:45,245,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-60.38,2,2,25,51,17,29.62,29.62,65,0
Sep-25-20 21:32:46,246,EDR PHY (#/4 DQPSK) 2Mb/s,15.31 kbps,15.31 ,4,-90,-56.17,2,2,25,51,17,33.83,33.83,6,0
Sep-25-20 21:32:48,247,EDR PHY (#/4 DQPSK) 2Mb/s,15.21 kbps,15.21 ,4,-90,-56.83,2,2,25,51,17,33.17,33.17,72,0
Sep-25-20 21:32:48,248,EDR PHY (#/4 DQPSK) 2Mb/s,15.38 kbps,15.38 ,4,-90,-62.86,2,2,25,51,17,27.14,27.14,63,0
Sep-25-20 21:32:49,249,EDR PHY (#/4 DQPSK) 2Mb/s,15.24 kbps,15.24 ,4,-90,-66.19,2,2,25,51,17,23.81,23.81,14,0
Sep-25-20 21:32:50,250,EDR PHY (#/4 DQPSK) 2Mb/s,41.68 kbps,41.68 ,4,-90,-65.93,2,2,25,51,17,24.07,24.07,36,0
Sep-25-20 21:32:51,251,EDR PHY (#/4 DQPSK) 2Mb/s,15.02 kbps,15.02 ,4,-90,-65.84,2,2,25,51,17,24.16,24.16,39,0
Sep-25-20 21:32:52,252,EDR PHY (#/4 DQPSK) 2Mb/s,15.97 kbps,15.97 ,4,-90,-68.26,2,2,25,51,17,21.74,21.74,64,0
Sep-25-20 21:32:53,253,EDR PHY (#/4 DQPSK) 2Mb/s,15.67 kbps,15.67 ,4,-90,-70.16,2,2,25,51,17,19.84,19.84,26,0
Sep-25-20 21:32:54,254,EDR PHY (#/4 DQPSK) 2Mb/s,24.72 kbps,24.72 ,4,-90,-70.05,2,2,25,51,17,19.95,19.95,23,0
Sep-25-20 21:32:56,255,EDR PHY (#/4 DQPSK) 2Mb/s,15.62 kbps,15.62 ,4,-90,-66.7,2,2,25,51,17,23.3,23.3,19,0
Sep-25-20 21:32:56,256,EDR PHY (#/4 DQPSK) 2Mb/s,15.41 kbps,15.41 ,4,-90,-66.15,2,2,25,51,17,23.85,23.85,10,0
Sep-25-20 21:32:57,257,EDR PHY (#/4 DQPSK) 2Mb/s,15.92 kbps,15.92 ,4,-90,-66.06,2,2,25,51,17,23.94,23.94,68,0
Sep-25-20 21:32:58,258,EDR PHY (#/4 DQPSK) 2Mb/s,15.42 kbps,15.42 ,4,-90,-69.55,2,2,25,51,17,20.45,20.45,45,0
Sep-25-20 21:32:59,259,EDR PHY (#/4 DQPSK) 2Mb/s,15.97 kbps,15.97 ,4,-90,-69.49,2,2,25,51,17,20.51,20.51,18,0
Sep-25-20 21:33:00,260,EDR PHY (#/4 DQPSK) 2Mb/s,15.70 kbps,15.70 ,4,-90,-68.33,2,2,25,51,17,21.67,21.67,66,0
Sep-25-20 21:33:01,261,EDR PHY (#/4 DQPSK) 2Mb/s,15.70 kbps,15.70 ,4,-90,-68.11,2,2,25,51,17,21.89,21.89,42,0
Sep-25-20 21:33:02,262,EDR PHY (#/4 DQPSK) 2Mb/s,14.42 kbps,14.42 ,4,-90,-69.14,2,2,25,51,17,20.86,20.86,45,0
Sep-25-20 21:33:04,263,EDR PHY (#/4 DQPSK) 2Mb/s,15.70 kbps,15.70 ,4,-90,-69.7,2,2,25,51,17,20.3,20.3,13,0
Sep-25-20 21:33:04,264,EDR PHY (#/4 DQPSK) 2Mb/s,15.46 kbps,15.46 ,4,-90,-68.58,2,2,25,51,17,21.42,21.42,35,0
Sep-25-20 21:33:05,265,EDR PHY (#/4 DQPSK) 2Mb/s,15.18 kbps,15.18 ,4,-90,-68.4,2,2,25,51,17,21.6,21.6,77,0
Sep-25-20 21:33:07,266,EDR PHY (#/4 DQPSK) 2Mb/s,15.45 kbps,15.45 ,4,-90,-67,2,2,25,51,17,23,23,29,0
Sep-25-20 21:33:07,267,EDR PHY (#/4 DQPSK) 2Mb/s,14.66 kbps,14.66 ,4,-90,-69.53,2,2,25,51,17,20.47,20.47,49,0
Sep-25-20 21:33:08,268,EDR PHY (#/4 DQPSK) 2Mb/s,15.32 kbps,15.32 ,4,-90,-69.77,2,2,25,51,17,20.23,20.23,32,0
Sep-25-20 21:33:09,269,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-72.29,2,2,25,51,17,17.71,17.71,72,0
Sep-25-20 21:33:10,270,EDR PHY (#/4 DQPSK) 2Mb/s,14.36 kbps,14.36 ,4,-90,-72.91,2,2,25,51,17,17.09,17.09,20,0
Sep-25-20 21:33:12,271,EDR PHY (#/4 DQPSK) 2Mb/s,14.57 kbps,14.57 ,4,-90,-71.47,2,2,25,51,17,18.53,18.53,53,0
Sep-25-20 21:33:12,272,EDR PHY (#/4 DQPSK) 2Mb/s,15.70 kbps,15.70 ,4,-90,-69.16,2,2,25,51,17,20.84,20.84,78,0
Sep-25-20 21:33:13,273,EDR PHY (#/4 DQPSK) 2Mb/s,15.76 kbps,15.76 ,4,-90,-70.26,2,2,25,51,17,19.74,19.74,66,0
Sep-25-20 21:33:15,274,EDR PHY (#/4 DQPSK) 2Mb/s,15.68 kbps,15.68 ,4,-90,-72.26,2,2,25,51,17,17.74,17.74,10,0
Sep-25-20 21:33:15,275,EDR PHY (#/4 DQPSK) 2Mb/s,15.69 kbps,15.69 ,4,-90,-73.86,2,2,25,51,17,16.14,16.14,65,0
Sep-25-20 21:33:16,276,EDR PHY (#/4 DQPSK) 2Mb/s,15.74 kbps,15.74 ,4,-90,-75.18,2,2,25,51,17,14.82,14.82,45,0
Sep-25-20 21:33:17,277,EDR PHY (#/4 DQPSK) 2Mb/s,15.69 kbps,15.69 ,4,-90,-76.49,2,2,25,51,17,13.51,13.51,60,0
Sep-25-20 21:33:18,278,EDR PHY (#/4 DQPSK) 2Mb/s,15.44 kbps,15.44 ,4,-90,-78.63,2,2,25,51,17,11.37,11.37,26,0
Sep-25-20 21:33:20,279,EDR PHY (#/4 DQPSK) 2Mb/s,15.56 kbps,15.56 ,4,-90,-79.62,2,2,25,51,17,10.38,10.38,4,0
Sep-25-20 21:33:20,280,EDR PHY (#/4 DQPSK) 2Mb/s,14.60 kbps,14.60 ,4,-90,-80.66,2,2,25,51,17,9.34,9.34,50,0
Sep-25-20 21:33:21,281,EDR PHY (#/4 DQPSK) 2Mb/s,16.17 kbps,16.17 ,4,-90,-80.17,2,2,25,51,17,9.83,9.83,41,0
Sep-25-20 21:33:23,282,EDR PHY (#/4 DQPSK) 2Mb/s,15.17 kbps,15.17 ,4,-90,-79.71,2,2,25,51,17,10.29,10.29,64,0
Sep-25-20 21:33:23,283,EDR PHY (#/4 DQPSK) 2Mb/s,15.73 kbps,15.73 ,4,-90,-78.16,2,2,25,51,17,11.84,11.84,9,0
Sep-25-20 21:33:24,284,EDR PHY (#/4 DQPSK) 2Mb/s,15.66 kbps,15.66 ,4,-90,-74.7,2,2,25,51,17,15.3,15.3,21,0
Sep-25-20 21:33:25,285,EDR PHY (#/4 DQPSK) 2Mb/s,15.76 kbps,15.76 ,4,-90,-74.05,2,2,25,51,17,15.95,15.95,26,0
Sep-25-20 21:33:26,286,EDR PHY (#/4 DQPSK) 2Mb/s,15.69 kbps,15.69 ,4,-90,-80.44,2,2,25,51,17,9.56,9.56,29,0
Sep-25-20 21:33:27,287,EDR PHY (#/4 DQPSK) 2Mb/s,15.66 kbps,15.66 ,4,-90,-83.56,2,2,25,51,17,6.44,6.44,38,0
Sep-25-20 21:33:28,288,EDR PHY (#/4 DQPSK) 2Mb/s,15.79 kbps,15.79 ,4,-90,-83.56,2,2,25,51,17,6.44,6.44,66,0
Sep-25-20 21:33:29,289,EDR PHY (#/4 DQPSK) 2Mb/s,15.72 kbps,15.72 ,4,-90,-83.75,2,2,25,51,17,6.25,6.25,23,0
Sep-25-20 21:33:31,290,EDR PHY (#/4 DQPSK) 2Mb/s,16.20 kbps,16.20 ,4,-90,-87.38,2,2,25,51,17,2.62,2.62,7,0
Sep-25-20 21:33:31,291,EDR PHY (#/4 DQPSK) 2Mb/s,15.48 kbps,15.48 ,4,-90,-82.13,2,2,25,51,17,7.87,7.87,64,0
Sep-25-20 21:33:32,292,EDR PHY (#/4 DQPSK) 2Mb/s,20.99 kbps,20.99 ,4,-90,-83.44,2,2,25,51,17,6.56,6.56,20,0
Sep-25-20 21:33:33,293,EDR PHY (#/4 DQPSK) 2Mb/s,13.18 kbps,13.18 ,4,-90,-84.53,2,2,25,51,17,5.47,5.47,29,0
Sep-25-20 21:33:34,294,EDR PHY (#/4 DQPSK) 2Mb/s,13.29 kbps,13.29 ,4,-90,-80.89,2,2,25,51,17,9.11,9.11,50,0
Sep-25-20 21:33:35,295,EDR PHY (#/4 DQPSK) 2Mb/s,15.53 kbps,15.53 ,4,-90,-80.2,2,2,25,51,17,9.8,9.8,7,0
Sep-25-20 21:33:36,296,EDR PHY (#/4 DQPSK) 2Mb/s,15.37 kbps,15.37 ,4,-90,-78.3,2,2,25,51,17,11.7,11.7,60,0
Sep-25-20 21:33:37,297,EDR PHY (#/4 DQPSK) 2Mb/s,15.27 kbps,15.27 ,4,-90,-80,2,2,25,51,17,10,10,30,0
Sep-25-20 21:33:39,298,EDR PHY (#/4 DQPSK) 2Mb/s,15.40 kbps,15.40 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,16,0
Sep-25-20 21:33:39,299,EDR PHY (#/4 DQPSK) 2Mb/s,15.18 kbps,15.18 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,5,0
Sep-25-20 21:33:40,300,EDR PHY (#/4 DQPSK) 2Mb/s,15.35 kbps,15.35 ,4,-90,-80.56,2,2,25,51,17,9.44,9.44,37,0
Sep-25-20 21:33:42,301,EDR PHY (#/4 DQPSK) 2Mb/s,15.27 kbps,15.27 ,4,-90,-82.09,2,2,25,51,17,7.91,7.91,73,0
Sep-25-20 21:33:42,302,EDR PHY (#/4 DQPSK) 2Mb/s,15.31 kbps,15.31 ,4,-90,-79.66,2,2,25,51,17,10.34,10.34,31,0
Sep-25-20 21:33:43,303,EDR PHY (#/4 DQPSK) 2Mb/s,15.30 kbps,15.30 ,4,-90,-79.76,2,2,25,51,17,10.24,10.24,52,0
Sep-25-20 21:33:44,304,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-81.1,2,2,25,51,17,8.9,8.9,77,0
Sep-25-20 21:33:45,305,EDR PHY (#/4 DQPSK) 2Mb/s,15.50 kbps,15.50 ,4,-90,-84.33,2,2,25,51,17,5.67,5.67,30,0
Sep-25-20 21:33:47,306,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-84.92,2,2,25,51,17,5.08,5.08,15,0
Sep-25-20 21:33:47,307,EDR PHY (#/4 DQPSK) 2Mb/s,15.35 kbps,15.35 ,4,-90,-83.19,2,2,25,51,17,6.81,6.81,67,0
Sep-25-20 21:33:48,308,EDR PHY (#/4 DQPSK) 2Mb/s,15.31 kbps,15.31 ,4,-90,-81.43,2,2,25,51,17,8.57,8.57,27,0
Sep-25-20 21:33:50,309,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-82.55,2,2,25,51,17,7.45,7.45,20,0
Sep-25-20 21:33:50,310,EDR PHY (#/4 DQPSK) 2Mb/s,15.61 kbps,15.61 ,4,-90,-80.74,2,2,25,51,17,9.26,9.26,41,0
Sep-25-20 21:33:51,311,EDR PHY (#/4 DQPSK) 2Mb/s,48.73 kbps,48.73 ,4,-90,-79.47,2,2,25,51,17,10.53,10.53,8,0
Sep-25-20 21:33:52,312,EDR PHY (#/4 DQPSK) 2Mb/s,15.65 kbps,15.65 ,4,-90,-79.28,2,2,25,51,17,10.72,10.72,43,0
Sep-25-20 21:33:53,313,EDR PHY (#/4 DQPSK) 2Mb/s,15.34 kbps,15.34 ,4,-90,-77.64,2,2,25,51,17,12.36,12.36,42,0
Sep-25-20 21:33:55,314,EDR PHY (#/4 DQPSK) 2Mb/s,15.50 kbps,15.50 ,4,-90,-76.33,2,2,25,51,17,13.67,13.67,33,0
Sep-25-20 21:33:55,315,EDR PHY (#/4 DQPSK) 2Mb/s,15.27 kbps,15.27 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,78,0
Sep-25-20 21:33:56,316,EDR PHY (#/4 DQPSK) 2Mb/s,15.46 kbps,15.46 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,67,0
